rxn_id,mw_kDa,kcat_s,source,group
R09944__cyto,37.86,274.3396,dlkcat,Glycerophospholipid metabolism
R09077__cyto,53.12,0.7149,dlkcat,Arginine and proline metabolism
R08362__cyto,22.045556,64.6264,dlkcat,Glutathione metabolism
R00139__cyto,16.86,67.6074,dlkcat,Pyrimidine metabolism
R04065__cyto,62.486667,60.4137,dlkcat,Histidine metabolism
R00267__pero,47.055,7.2653,dlkcat,2-Oxocarboxylic acid metabolism
TR0013383_CYTMEM__plas,78.363333,13.7,default_13.7,Transporters pathway
R00299__cyto,56.453333,19.1668,dlkcat,"Neomycin, kanamycin and gentamicin biosynthesis"
TR2900177_CYTMEM__plas,42.78,7.7168,dlkcat,Transporters pathway
TR0003641_CYTMEM__plas,77.818333,2.3969,dlkcat,Transporters pathway
TZ2900041_CYTMEM__plas,85.15,2.5081,dlkcat,Transporters pathway
R00509__cyto,22.59,18.7979,dlkcat,Purine metabolism
R03947__cyto,45.555,4.2451,dlkcat,Porphyrin and chlorophyll metabolism
TO1009049_CYTMEM__plas,95.135714,33.1245,dlkcat,Transporters pathway
R08648__mito,74.55,5.0965,dlkcat,2-Oxocarboxylic acid metabolism
R01715__cyto,30.83,0.6268,dlkcat,"Phenylalanine, tyrosine and tryptophan biosynthesis"
R04620__cyto,43.006667,1.1684,dlkcat,Folate biosynthesis
TO1000059_CYTMEM__plas,60.686667,46.2723,dlkcat,Transporters pathway
R00078__cyto,19.37,0.3398,dlkcat,Porphyrin and chlorophyll metabolism
TR0000028_CYTMEM__plas,89.36,2.659,dlkcat,Transporters pathway
TR0006277_CYTMEM__plas,108.486667,4.0479,dlkcat,Transporters pathway
R01561__cyto,32.79,3.5788,dlkcat,Purine metabolism
TO1000215_CYTMEM__plas,60.686667,66.3592,dlkcat,Transporters pathway
R07281__cyto,22.71,0.3664,dlkcat,Riboflavin metabolism
R01281__cyto,64.845,64.2131,dlkcat,Sphingolipid metabolism
R11232__cyto,155.19,6.959,dlkcat,
R07934__cyto,79.8425,37.1507,dlkcat,Biosynthesis of unsaturated fatty acids
R02147__cyto,32.79,1.5203,dlkcat,Purine metabolism
R01123__cyto,33.53,0.1752,dlkcat,Terpenoid backbone biosynthesis
R09449__cyto,36.81,13.7,default_13.7,
TO0002511_CYTMEM__plas,45.88,1.0774,dlkcat,Transporters pathway
R01939__cyto,55.33,26.9768,dlkcat,Lysine degradation
TO1000277_CYTMEM__plas,70.25,0.6357,dlkcat,Transporters pathway
R08183__pero,33.66,14.4984,dlkcat,Biosynthesis of unsaturated fatty acids
R01936__cyto,40.0,0.1477,dlkcat,2-Oxocarboxylic acid metabolism
R02702__cyto,48.21,3.6182,dlkcat,Tryptophan metabolism
TR0000021_CYTMEM__plas,73.157895,21.9955,dlkcat,Transporters pathway
R01878__cyto,16.66,18.2114,dlkcat,Pyrimidine metabolism
R00573__cyto,64.62,63.2231,dlkcat,Pyrimidine metabolism
R08180__pero,33.66,16.9527,dlkcat,Biosynthesis of unsaturated fatty acids
TO1000226_CYTMEM__plas,60.686667,54.1679,dlkcat,Transporters pathway
TR0012554_CYTMEM__plas,78.363333,13.7,default_13.7,Transporters pathway
TR2900244_CYTMEM__plas,42.78,6.5761,dlkcat,Transporters pathway
R02864__cyto,45.555,0.5069,dlkcat,Porphyrin and chlorophyll metabolism
R04560__cyto,64.67,0.3045,dlkcat,Purine metabolism
R08182__pero,33.66,13.9085,dlkcat,Biosynthesis of unsaturated fatty acids
R02425__cyto,44.825,818.4569,dlkcat,Purine metabolism
TO1000048_CYTMEM__plas,71.366,3347.2758,dlkcat,Transporters pathway
R10686__cyto,38.52,4.766,dlkcat,Thiamine metabolism
R00137__mito,38.41,17.4464,dlkcat,Nicotinate and nicotinamide metabolism
R00575__cyto,139.326667,8.0766,dlkcat,Pyrimidine metabolism
R02865__cyto,56.453333,9.755,dlkcat,
R01121__cyto,42.03,3.3456,dlkcat,Terpenoid backbone biosynthesis
R00355__cyto,47.15,35.7255,dlkcat,2-Oxocarboxylic acid metabolism
TR2900876_CYTMEM__plas,31.89,5.0271,dlkcat,Transporters pathway
TR0000150_CYTMEM__plas,58.682727,11.3632,dlkcat,Transporters pathway
TO1000304_CYTMEM__plas,60.686667,6.7226,dlkcat,Transporters pathway
