kind,idx,ok,logpost,logl,nfev,wall_s,x_dTopt,x_topt_scale,x_dCp_scale,x_dTm,x_tm_scale,x_kcat_scale,x_kappa_scale,x_sigma,x_f_metab,x_f_maint,x_ngam_scale,x_ngam_steepness,x_clearance_mult,x_resp_scale,x_disc_resp,x_disc_growth,basin
prior,70,True,-19.639665445697602,-14.05823156566128,600,1607.5,4.84399251993395,-0.08531065426473622,0.34111028195000326,-3.9571500041853587,0.04024570595774951,0.9466600288928629,-4.194083253510916e-06,0.5779533615112151,0.2800000000015953,0.35720634575335236,0.017050042023335696,-0.0007210707838165844,-0.007560997508573336,1.1614165501527924,-1.0907672537948956,-1.5635320551722598,10
prior,71,True,-23.519133148458216,-18.959100171646785,569,977.9,13.15899473269574,0.12369325389293127,0.010349022125555433,-1.9879817213041724,0.0009526529341653952,-0.07412322263710885,-2.2923809283403244e-06,0.4316324443148146,0.2799999976232975,0.36108831007135905,0.07867144881733248,0.019174311564711874,-0.020776093161295268,0.03773427256393151,-0.6845569222894249,0.014551638261093763,3
prior,72,True,-23.519946327939067,-19.058101087760893,600,1338.9,12.440649909613056,0.11004890142652231,0.004182494300785115,-2.7847093267514245,0.0008720398951683524,-0.14731755722416393,1.8895404159181994e-06,0.4208477326224722,0.27999919183561683,0.3611141984958568,0.06239075764447938,0.01630536574412398,-0.009054958303957332,0.07104986105453064,-0.684965988298181,0.013282298990964194,3
prior,73,True,-23.50694645817722,-18.96175525155189,600,1180.7,12.421195237576134,0.16987780985739132,0.003973058270819037,-2.164874187027567,0.012971408347939433,-0.06383117695370573,-5.12707443083438e-05,0.43297971988706163,0.2799997914123195,0.36094413813761866,0.11679642340613085,0.029225961679709988,-0.0300548373192178,0.036414616866405514,-0.6908822967532077,0.013225312678923287,3
prior,74,True,-19.672656939766018,-13.135281587536777,600,1689.5,6.259006850499681,-0.08425775663476402,-0.0955760124132608,-5.069163003699939,-0.10196963898760242,1.1014034571607576,1.2919385216581482e-05,0.6011906034146417,0.27999982706848175,0.3576981565059735,0.11338257334517778,-0.004934212352681308,0.0007319668645178329,1.1456473949574892,-1.0866880316046688,-1.7917214598701774,10
prior,75,True,-23.706987074878025,-19.158194775473493,600,1090.0,11.252832433438732,0.2084771726807447,0.005738185492287768,-0.3045201908653855,0.001239179615808757,-0.2853943719864084,1.4651642828531367e-06,0.3918448338230634,0.2800000000278654,0.3627650983017181,0.1415196885456661,0.03510498522340738,-0.02793619521236229,0.1041101063425096,-0.6849857992995584,0.013205645489971884,3
prior,76,True,-23.51952741552445,-18.9624376182063,572,1056.8,12.699916332985632,0.1640588635566354,0.003034137115323322,-2.0217371552199768,0.008467582090327098,-0.06660428210236305,4.961790343350539e-07,0.43276994438708816,0.2800001023929637,0.3611114968525098,0.07688319411832936,0.019284114726935142,-0.02273728588396141,0.037536100452507284,-0.6898589331190966,0.013240260374729406,3
prior,77,True,-19.546083882222838,-14.568816167714342,600,1669.1,3.439199178546091,0.03030483645842149,0.2291781005587422,-4.0714997967928666,0.017903523516078348,0.8493056289426973,2.332037487772591e-06,0.5835535975915616,0.28000001264996455,0.3575259903540879,0.008862606195210315,-0.0044889869798695,0.021761082994442644,1.1532062621153398,-1.0889834806154368,-1.45991210906198,10
prior,78,True,-19.0596098812895,-14.06998215222294,600,1658.2,4.8045090629729845,-0.04243828687576371,0.08274016629783108,-4.055129106843698,0.022892500768477913,0.7249271253469856,-1.1382746878603405e-05,0.629478477052773,0.28000002748903047,0.3563803949938116,-0.014100324825721433,-0.010125840776413006,0.03431176506273499,1.174673716856714,-1.0867963775426135,-1.5438504455553947,10
prior,79,True,-19.27852689028696,-14.242212733979521,600,1663.8,3.6573327588473687,0.04681275089598995,-0.051947400724128776,-3.6866790166151002,0.07129690061049446,0.808406074589499,-7.696370720702417e-07,0.6019047006974598,0.27999974966353935,0.3569160113271324,-0.0023133764921784636,-0.005342003990270192,0.03669619350819464,1.1895395120143033,-1.0879538325050857,-1.5246978433670209,10
prior,80,True,-19.35966564204743,-13.965856576635835,600,1726.7,4.257087747540287,0.01836155563943238,-0.02114960492829024,-4.29836372874498,-0.0024300723881716217,0.9675133785074063,1.5042758274382415e-06,0.6102108732817731,0.2800000003803295,0.35794614390864926,0.0036915082103601672,-0.0036709936101642134,0.03717497338985322,1.1711455443011562,-1.0886292819582533,-1.5084537158176223,10
prior,81,True,-18.419474148339994,-8.796950672010404,600,1590.5,2.328290966273227,0.008060442199090806,0.97689291456484,-4.2912097927925235,0.027806109790713292,1.4277251978229915,7.717459702673276e-06,0.6071502002904945,0.2800000819468281,0.3575850267791578,0.01625816388352852,0.008415829831294547,-0.30398584057770034,1.1563585333788302,-1.0672619861821344,-2.120497652149573,7
prior,82,True,-23.667744936924436,-18.85968512455606,433,621.2,13.873157121979562,0.1948672188219617,-1.5320719577260459e-06,0.0003563455909422783,-1.3768814035429626e-06,2.5150974702083264e-05,7.50795007071799e-09,0.45000621068493085,0.2800000001423669,0.3599995959630487,0.018211384435930494,0.010103890029428016,-0.004582765501076593,-1.0180594050798167e-07,-0.6931461095526558,0.013219462853663282,3
prior,83,True,-17.375102069530357,-8.062102082270531,600,1663.1,5.046896636681473,-0.22880842722301709,0.44750910952585304,-4.49717648717368,-0.06640810037155317,0.2221714964760015,-8.320585235419914e-07,0.9520393537959393,0.27999993807232054,0.34367152339354984,-0.024565606117605943,0.0009719058896965685,-0.2515929303126203,1.2006018858116552,-1.085946099857695,-2.4861190646235145,21
prior,84,True,-18.239241597825597,-12.203603821637234,600,1726.7,5.890729579178066,-0.06935838796531801,-0.03761723540195371,-3.829841023425077,0.07347373688486253,0.824759797096503,1.660573650429465e-06,0.6960431810621139,0.2799993511817814,0.35538373865142797,0.08717741581343633,-0.060504724066911056,-0.0018106529292493193,1.1512789061478566,-1.0802347877951932,-1.8866033975637715,11
prior,85,True,-18.385970107128497,-12.344393279779574,600,1720.1,5.887472946056023,-0.07864192346260242,-0.02032653053580292,-4.682375193277444,-0.05340250721249567,0.8124886876662666,6.9958701445154114e-09,0.6878873299355671,0.280000019141012,0.3556838417260952,0.11886346081159756,-0.029583130433090774,-0.05741208314856322,1.1502900846323767,-1.0852353370091623,-1.9014631366878776,10
prior,86,True,-19.553749230803774,-14.05391779242783,600,1711.2,5.996300880917324,-0.09750403330972886,-0.04963988129936585,-3.940107756634293,0.04683674591353474,0.9455553584405085,-5.9687315250129435e-06,0.5919233328382918,0.2799999968822148,0.35673879670853365,0.0013636705048042375,-0.0031451743734910356,0.00928490047314947,1.141562569051773,-1.08437866769769,-1.564486508607176,10
prior,87,True,-20.88787082237466,-16.033508334613657,600,1661.4,0.3546668079713755,-0.0009894719391446774,0.6494620073424794,-3.9285076347798893,0.0037586452954660446,0.5671742562460026,5.543347793290873e-07,0.5760324993804145,0.2799999511732777,0.35804731162637543,0.02401072247260197,-0.000347593422032195,-0.027003487726019085,1.129875724379805,-1.0714620774062076,-1.2905609302234913,10
prior,88,True,-18.378072650775984,-12.636050767674577,600,1714.1,5.321811684964514,-0.057379991556843334,0.05790675442562765,-3.407328848276831,0.10841092059765653,0.641449851912741,6.460584163521286e-11,0.6945361885335133,0.279999844525326,0.3540822034264101,0.02917621241612773,-0.027521831950794055,0.004089128301160128,1.2037991241716746,-1.0874565075987483,-1.878193821805243,10
prior,89,True,-18.193857446571272,-12.55921830256552,600,1731.3,0.4106834946668058,0.2039262554715825,-0.20437300287492122,-4.156389426088527,0.010094013237381867,0.7074251793469893,1.1740455082370137e-07,0.6631798274674575,0.27999999999126296,0.35531806637897956,0.05341763052775925,-0.008475251848945816,0.019961319276965383,1.2215826973449422,-1.089467378804307,-1.821741475160527,10
prior,90,True,-19.567307656473997,-13.179917891673501,600,1672.0,3.476943218660247,0.045379810987679944,0.30711928992894927,-6.082327470272143,-0.015355394776074727,0.8231881961100065,2.703438798947333e-06,0.7200775485443822,0.2797821356378252,0.35583668931256185,0.20462342401981493,0.006178406871585896,0.0409325323359903,1.3222222288621208,-1.048223858357301,-1.6252445807981668,2
prior,91,True,-18.572939520300395,-12.950813530504723,600,1663.8,5.7753133741196265,-0.07423180113694658,-0.03125613270348378,-4.165434242981779,0.007188590037803577,0.7817289344251935,3.895213593269778e-08,0.6601954740325374,0.2799999634129798,0.3544558189820088,-0.06073481181911408,-0.020808556817931353,0.046035622575841345,1.132389610555485,-1.0855453584617494,-1.8810355949278326,10
prior,92,True,-19.059221571675856,-12.493244358610827,600,1654.5,4.5200182391897314,0.028616561692730323,-0.23959784340590945,-5.169130918734764,-0.1174772200786086,1.0865666182113198,9.990685860768198e-06,0.6010948290164472,0.28000010321932567,0.3565951335238278,0.032049088499886066,-0.0034090909959840453,0.0369914130947541,1.184150631820933,-1.088144924900186,-1.851928692797368,10
prior,93,True,-19.42895132889742,-14.877412944260993,600,1651.8,1.7004362218864355,0.10302553464005577,0.15077651511462256,-3.8923340324350715,0.01995413667850108,0.4409239909948105,5.102216052957428e-06,0.6602276160239373,0.2799999999893796,0.35530988428349414,-0.016387661119098937,-0.014513213766038136,0.020105098726438134,1.2059125383736642,-1.078806660415169,-1.4338818041234966,10
prior,94,True,-18.644369614092298,-12.155806270417854,600,1653.5,2.022691668331703,0.02312701390631754,0.6892092393921626,-4.419479999158195,-0.027774281419030333,0.8421816603900202,-3.65379438423993e-06,0.6439608488275737,0.2799995012065467,0.36322744041542077,0.025343291339035436,-0.009633293170002456,-0.03754293014339495,1.232333394594648,-1.0662186132660858,-1.8816710810973039,15
prior,95,True,-19.72213488833961,-15.028327539086462,600,1639.9,3.978509711103774,-0.027460285857088707,0.20427961189756416,-4.086836185506145,0.0023485747917141677,0.6931053714404836,4.0125998701033866e-08,0.6009426053118467,0.27999999876929693,0.3564493247377237,0.0033688717788434054,-0.009995868222398731,-0.006805180682046507,1.1772719776878577,-1.0824973327319765,-1.408013214881959,10
A,-1,True,-16.730737774173406,-8.446559605851803,600,1620.3,2.4535002227993514,-0.07826133615337066,0.6749219792603574,-3.8077356555206063,0.028968985372350865,0.32426557431108954,-5.080440186905531e-10,0.9068408649650119,0.2799999999642307,0.3504648970517941,0.38399329817979433,-0.024014046076119042,-0.24794387527419556,1.0939848901241203,-1.073469341863517,-2.005233686373357,20
B,-1,True,-23.55571006983427,-18.898757875615452,600,794.9,13.99297761340609,0.11523066111271803,0.0021004821602836825,-1.1154712272998657,0.0046264169493955695,-0.03491793933737473,-1.2421370585187805e-06,0.4438513591696676,0.279999999210195,0.3603847914224011,0.028050792331488047,0.006724673303752267,-0.008569036977413878,0.012686016754132596,-0.6942635015856212,0.013215126761091149,3
P4,-1,True,-17.92499666289676,-11.542051978725434,600,1362.5,4.25519637550327,-0.05409922140790497,0.4089335486689093,-4.078475403799624,0.00902767243846814,0.5000848920593004,-9.376045405653619e-07,0.7742707891131918,0.28000023824757375,0.3523154291865926,0.1283200852888785,-0.01233074052348206,0.03781431703035808,1.242362692037055,-1.0824528257339887,-2.0433869341497997,13
Bstar,-1,True,-16.836864729565363,-8.299549237970876,600,1351.2,4.19115862656053,-0.10531535691692608,0.7844474382246794,-4.114010978181711,0.03555003939451268,1.0409736586044698,3.039578492753097e-08,0.6903933302584305,0.2800000014463577,0.3543962171679343,0.07605862336103421,-0.012487610722101118,-0.4071239689275363,1.1472813786888933,-1.0629070248037806,-2.1405478295771583,8
