a,b,t,logl
"big(b9,n=3)",p50(b19),0.9750000000000001,-8.502954656791513
"big(b9,n=3)",p50(b19),1.0,-8.116550991357167
"big(b9,n=3)",p38(b22),0.0,-12.359970906987735
"big(b9,n=3)",p38(b22),0.025,-12.829781629539132
"big(b9,n=3)",p38(b22),0.05,-14.086283543218844
"big(b9,n=3)",p38(b22),0.07500000000000001,-15.912833405970881
"big(b9,n=3)",p38(b22),0.1,-17.699070695676937
"big(b9,n=3)",p38(b22),0.125,-19.594249269314542
"big(b9,n=3)",p38(b22),0.15000000000000002,-21.461855497660228
"big(b9,n=3)",p38(b22),0.17500000000000002,-23.20714198251475
"big(b9,n=3)",p38(b22),0.2,-24.79041578912988
"big(b9,n=3)",p38(b22),0.225,-26.173940233777444
"big(b9,n=3)",p38(b22),0.25,-27.289648392894975
"big(b9,n=3)",p38(b22),0.275,-28.114474238791978
"big(b9,n=3)",p38(b22),0.30000000000000004,-28.704313415546864
"big(b9,n=3)",p38(b22),0.325,-29.058944800572018
"big(b9,n=3)",p38(b22),0.35000000000000003,-29.200902279139818
"big(b9,n=3)",p38(b22),0.375,-29.16120332625632
"big(b9,n=3)",p38(b22),0.4,-28.971060241059718
"big(b9,n=3)",p38(b22),0.42500000000000004,-28.660167286136733
"big(b9,n=3)",p38(b22),0.45,-28.2521393891132
"big(b9,n=3)",p38(b22),0.47500000000000003,-27.74822069341876
"big(b9,n=3)",p38(b22),0.5,-27.12983020605266
"big(b9,n=3)",p38(b22),0.525,-25.994063370101923
"big(b9,n=3)",p38(b22),0.55,-24.869232790565263
"big(b9,n=3)",p38(b22),0.5750000000000001,-23.76806713516438
"big(b9,n=3)",p38(b22),0.6000000000000001,-22.6955753816674
"big(b9,n=3)",p38(b22),0.625,-21.548579367480272
"big(b9,n=3)",p38(b22),0.65,-19.949612837454957
"big(b9,n=3)",p38(b22),0.675,-18.464990540926028
"big(b9,n=3)",p38(b22),0.7000000000000001,-17.09719737328712
"big(b9,n=3)",p38(b22),0.7250000000000001,-15.855778407383081
"big(b9,n=3)",p38(b22),0.75,-14.693658647202946
"big(b9,n=3)",p38(b22),0.775,-13.835427006257005
"big(b9,n=3)",p38(b22),0.8,-12.739450169975418
"big(b9,n=3)",p38(b22),0.8250000000000001,-11.760096631174033
"big(b9,n=3)",p38(b22),0.8500000000000001,-10.925027808881104
"big(b9,n=3)",p38(b22),0.875,-10.20717014880658
"big(b9,n=3)",p38(b22),0.9,-9.6239261016206
"big(b9,n=3)",p38(b22),0.925,-9.189110723315522
"big(b9,n=3)",p38(b22),0.9500000000000001,-8.471060683967558
"big(b9,n=3)",p38(b22),0.9750000000000001,-7.739420803266986
"big(b9,n=3)",p38(b22),1.0,-7.185975143927094
"big(b9,n=3)","big(b10,n=64)",0.0,-12.359970904523593
"big(b9,n=3)","big(b10,n=64)",0.025,-12.470179971885333
"big(b9,n=3)","big(b10,n=64)",0.05,-12.746966214808635
"big(b9,n=3)","big(b10,n=64)",0.07500000000000001,-13.157319270014208
"big(b9,n=3)","big(b10,n=64)",0.1,-13.673573667281007
"big(b9,n=3)","big(b10,n=64)",0.125,-14.264768372783818
"big(b9,n=3)","big(b10,n=64)",0.15000000000000002,-14.902118214328905
"big(b9,n=3)","big(b10,n=64)",0.17500000000000002,-15.520033084461229
"big(b9,n=3)","big(b10,n=64)",0.2,-16.042148741884688
"big(b9,n=3)","big(b10,n=64)",0.225,-16.539057497665336
"big(b9,n=3)","big(b10,n=64)",0.25,-16.999589060936852
"big(b9,n=3)","big(b10,n=64)",0.275,-17.430529642343313
"big(b9,n=3)","big(b10,n=64)",0.30000000000000004,-17.814092767954886
"big(b9,n=3)","big(b10,n=64)",0.325,-18.143327000743433
"big(b9,n=3)","big(b10,n=64)",0.35000000000000003,-18.4184358416317
"big(b9,n=3)","big(b10,n=64)",0.375,-18.63699045945751
"big(b9,n=3)","big(b10,n=64)",0.4,-18.79864194937419
"big(b9,n=3)","big(b10,n=64)",0.42500000000000004,-18.89678895387247
"big(b9,n=3)","big(b10,n=64)",0.45,-18.93968481778797
"big(b9,n=3)","big(b10,n=64)",0.47500000000000003,-18.922166607606936
"big(b9,n=3)","big(b10,n=64)",0.5,-18.8463718277314
"big(b9,n=3)","big(b10,n=64)",0.525,-18.714724815432504
"big(b9,n=3)","big(b10,n=64)",0.55,-18.527458526322135
"big(b9,n=3)","big(b10,n=64)",0.5750000000000001,-18.294328439936557
"big(b9,n=3)","big(b10,n=64)",0.6000000000000001,-18.006857903648072
"big(b9,n=3)","big(b10,n=64)",0.625,-17.676303144939727
"big(b9,n=3)","big(b10,n=64)",0.65,-17.311981639885143
"big(b9,n=3)","big(b10,n=64)",0.675,-16.909192754189405
"big(b9,n=3)","big(b10,n=64)",0.7000000000000001,-16.480541238062905
"big(b9,n=3)","big(b10,n=64)",0.7250000000000001,-16.02797320163363
"big(b9,n=3)","big(b10,n=64)",0.75,-15.558929473794038
"big(b9,n=3)","big(b10,n=64)",0.775,-15.07744700973244
"big(b9,n=3)","big(b10,n=64)",0.8,-14.64564920766841
"big(b9,n=3)","big(b10,n=64)",0.8250000000000001,-14.198857367796801
"big(b9,n=3)","big(b10,n=64)",0.8500000000000001,-13.760534302986004
"big(b9,n=3)","big(b10,n=64)",0.875,-13.341270642101243
"big(b9,n=3)","big(b10,n=64)",0.9,-12.967766600981067
"big(b9,n=3)","big(b10,n=64)",0.925,-12.598197395399538
"big(b9,n=3)","big(b10,n=64)",0.9500000000000001,-12.28958326814547
"big(b9,n=3)","big(b10,n=64)",0.9750000000000001,-12.084964404088572
"big(b9,n=3)","big(b10,n=64)",1.0,-11.986465032916486
"big(b9,n=3)",p83(b21),0.0,-12.359970906104994
"big(b9,n=3)",p83(b21),0.025,-12.610496314714592
"big(b9,n=3)",p83(b21),0.05,-13.325385636914557
"big(b9,n=3)",p83(b21),0.07500000000000001,-14.44662772801617
"big(b9,n=3)",p83(b21),0.1,-15.892102570777928
"big(b9,n=3)",p83(b21),0.125,-17.281513809339454
"big(b9,n=3)",p83(b21),0.15000000000000002,-18.781324239946883
"big(b9,n=3)",p83(b21),0.17500000000000002,-20.33294630658128
"big(b9,n=3)",p83(b21),0.2,-21.87847840996085
"big(b9,n=3)",p83(b21),0.225,-23.386345097195598
"big(b9,n=3)",p83(b21),0.25,-24.840229551440544
"big(b9,n=3)",p83(b21),0.275,-26.204763215219764
"big(b9,n=3)",p83(b21),0.30000000000000004,-27.447350977869988
"big(b9,n=3)",p83(b21),0.325,-28.57636666325827
"big(b9,n=3)",p83(b21),0.35000000000000003,-29.565667403473164
"big(b9,n=3)",p83(b21),0.375,-30.422097529370348
"big(b9,n=3)",p83(b21),0.4,-31.07983001045112
"big(b9,n=3)",p83(b21),0.42500000000000004,-31.575354566907617
"big(b9,n=3)",p83(b21),0.45,-31.93123569905334
"big(b9,n=3)",p83(b21),0.47500000000000003,-32.1553018195649
"big(b9,n=3)",p83(b21),0.5,-32.035401157904815
"big(b9,n=3)",p83(b21),0.525,-31.422810449901455
"big(b9,n=3)",p83(b21),0.55,-30.721738475181233
"big(b9,n=3)",p83(b21),0.5750000000000001,-29.933818605941113
"big(b9,n=3)",p83(b21),0.6000000000000001,-29.090145529308558
"big(b9,n=3)",p83(b21),0.625,-27.978300030736314
"big(b9,n=3)",p83(b21),0.65,-26.193233257793427
"big(b9,n=3)",p83(b21),0.675,-24.44835660412872
"big(b9,n=3)",p83(b21),0.7000000000000001,-22.761317943942856
"big(b9,n=3)",p83(b21),0.7250000000000001,-21.151616340262862
"big(b9,n=3)",p83(b21),0.75,-19.631307418952996
"big(b9,n=3)",p83(b21),0.775,-17.991720352589862
"big(b9,n=3)",p83(b21),0.8,-16.325320193382392
"big(b9,n=3)",p83(b21),0.8250000000000001,-14.793752801310413
"big(b9,n=3)",p83(b21),0.8500000000000001,-13.399085840987095
"big(b9,n=3)",p83(b21),0.875,-12.142008022753132
"big(b9,n=3)",p83(b21),0.9,-11.037006387586846
"big(b9,n=3)",p83(b21),0.925,-10.090572817986263
"big(b9,n=3)",p83(b21),0.9500000000000001,-9.26779473917994
"big(b9,n=3)",p83(b21),0.9750000000000001,-8.734451160631808
"big(b9,n=3)",p83(b21),1.0,-8.432798857683974
p50(b19),p38(b22),0.0,-8.116550991951044
p50(b19),p38(b22),0.025,-8.134600839639909
p50(b19),p38(b22),0.05,-8.150944136951587
p50(b19),p38(b22),0.07500000000000001,-8.162024876044539
p50(b19),p38(b22),0.1,-8.182215522539781
p50(b19),p38(b22),0.125,-8.210444444007488
p50(b19),p38(b22),0.15000000000000002,-8.239475130854107
p50(b19),p38(b22),0.17500000000000002,-8.271551748759872
p50(b19),p38(b22),0.2,-8.310877513520722
p50(b19),p38(b22),0.225,-8.363587656007386
p50(b19),p38(b22),0.25,-8.405659737466188
p50(b19),p38(b22),0.275,-8.453788526718377
p50(b19),p38(b22),0.30000000000000004,-8.502681156621517
p50(b19),p38(b22),0.325,-8.520258582191463
p50(b19),p38(b22),0.35000000000000003,-8.468130475623028
p50(b19),p38(b22),0.375,-8.42580088565924
p50(b19),p38(b22),0.4,-8.385613549555442
p50(b19),p38(b22),0.42500000000000004,-8.35064990912188
p50(b19),p38(b22),0.45,-8.327290600012262
p50(b19),p38(b22),0.47500000000000003,-8.318135860601743
p50(b19),p38(b22),0.5,-8.311189933319923
p50(b19),p38(b22),0.525,-8.307096863651841
p50(b19),p38(b22),0.55,-8.311375655638502
p50(b19),p38(b22),0.5750000000000001,-8.317401101052523
p50(b19),p38(b22),0.6000000000000001,-8.336492164891904
p50(b19),p38(b22),0.625,-8.361233353021923
p50(b19),p38(b22),0.65,-8.386693700251632
p50(b19),p38(b22),0.675,-8.413666492969778
p50(b19),p38(b22),0.7000000000000001,-8.375396722927647
p50(b19),p38(b22),0.7250000000000001,-8.381699859406778
p50(b19),p38(b22),0.75,-8.399126459660923
p50(b19),p38(b22),0.775,-8.42260521047482
p50(b19),p38(b22),0.8,-8.44962206964436
p50(b19),p38(b22),0.8250000000000001,-8.397822874634096
p50(b19),p38(b22),0.8500000000000001,-8.232178059262807
p50(b19),p38(b22),0.875,-8.065596464220693
p50(b19),p38(b22),0.9,-7.895103766496677
p50(b19),p38(b22),0.925,-7.719163998159424
p50(b19),p38(b22),0.9500000000000001,-7.544088525383421
p50(b19),p38(b22),0.9750000000000001,-7.3702478021806375
p50(b19),p38(b22),1.0,-7.185975144068104
p50(b19),"big(b10,n=64)",0.0,-8.116550991774924
p50(b19),"big(b10,n=64)",0.025,-8.339701945778032
p50(b19),"big(b10,n=64)",0.05,-8.586085813994025
p50(b19),"big(b10,n=64)",0.07500000000000001,-8.886974895062249
p50(b19),"big(b10,n=64)",0.1,-9.27890156944484
p50(b19),"big(b10,n=64)",0.125,-9.71221733081718
p50(b19),"big(b10,n=64)",0.15000000000000002,-10.169167166205428
p50(b19),"big(b10,n=64)",0.17500000000000002,-10.632810863513814
p50(b19),"big(b10,n=64)",0.2,-11.0924978048558
p50(b19),"big(b10,n=64)",0.225,-11.517192245415615
p50(b19),"big(b10,n=64)",0.25,-11.870184139461273
p50(b19),"big(b10,n=64)",0.275,-12.213260089989518
p50(b19),"big(b10,n=64)",0.30000000000000004,-12.557108020477315
p50(b19),"big(b10,n=64)",0.325,-12.889174502430578
p50(b19),"big(b10,n=64)",0.35000000000000003,-13.199149099514123
p50(b19),"big(b10,n=64)",0.375,-13.493715523226275
p50(b19),"big(b10,n=64)",0.4,-13.625683644927342
p50(b19),"big(b10,n=64)",0.42500000000000004,-13.622855270058988
p50(b19),"big(b10,n=64)",0.45,-13.678402801907506
p50(b19),"big(b10,n=64)",0.47500000000000003,-13.723324440865612
p50(b19),"big(b10,n=64)",0.5,-13.746142406392156
p50(b19),"big(b10,n=64)",0.525,-13.750020863055028
p50(b19),"big(b10,n=64)",0.55,-13.734611215549334
p50(b19),"big(b10,n=64)",0.5750000000000001,-13.697071351002547
p50(b19),"big(b10,n=64)",0.6000000000000001,-13.641037364775961
p50(b19),"big(b10,n=64)",0.625,-13.566990995453327
p50(b19),"big(b10,n=64)",0.65,-13.53795899400654
p50(b19),"big(b10,n=64)",0.675,-13.454450389089697
p50(b19),"big(b10,n=64)",0.7000000000000001,-13.356406420612487
p50(b19),"big(b10,n=64)",0.7250000000000001,-13.25403252982933
p50(b19),"big(b10,n=64)",0.75,-13.156779851324831
p50(b19),"big(b10,n=64)",0.775,-12.962543769691074
p50(b19),"big(b10,n=64)",0.8,-12.769846328733184
p50(b19),"big(b10,n=64)",0.8250000000000001,-12.592923155430801
p50(b19),"big(b10,n=64)",0.8500000000000001,-12.433254576580229
p50(b19),"big(b10,n=64)",0.875,-12.296127731810412
p50(b19),"big(b10,n=64)",0.9,-12.17628444889382
p50(b19),"big(b10,n=64)",0.925,-12.088706132471945
p50(b19),"big(b10,n=64)",0.9500000000000001,-12.02409219662685
p50(b19),"big(b10,n=64)",0.9750000000000001,-11.992453944055875
p50(b19),"big(b10,n=64)",1.0,-11.986465032721119
p50(b19),p83(b21),0.0,-8.11655099217827
p50(b19),p83(b21),0.025,-8.142678909365753
p50(b19),p83(b21),0.05,-8.168578209681229
p50(b19),p83(b21),0.07500000000000001,-8.194074644867301
p50(b19),p83(b21),0.1,-8.21557506858015
p50(b19),p83(b21),0.125,-8.23855320366239
p50(b19),p83(b21),0.15000000000000002,-8.242120969992806
p50(b19),p83(b21),0.17500000000000002,-8.273715857058413
p50(b19),p83(b21),0.2,-8.304605957041385
p50(b19),p83(b21),0.225,-8.330787884953075
p50(b19),p83(b21),0.25,-8.362274696503661
p50(b19),p83(b21),0.275,-8.394247716566923
p50(b19),p83(b21),0.30000000000000004,-8.426434814567182
p50(b19),p83(b21),0.325,-8.460990874392785
p50(b19),p83(b21),0.35000000000000003,-8.482516792858231
p50(b19),p83(b21),0.375,-8.515339910959856
p50(b19),p83(b21),0.4,-8.547557240878756
p50(b19),p83(b21),0.42500000000000004,-8.564328353365159
p50(b19),p83(b21),0.45,-8.596625612134787
p50(b19),p83(b21),0.47500000000000003,-8.61378871122148
p50(b19),p83(b21),0.5,-8.642060989463086
p50(b19),p83(b21),0.525,-8.674051361575513
p50(b19),p83(b21),0.55,-8.677287216531024
p50(b19),p83(b21),0.5750000000000001,-8.652348075203637
p50(b19),p83(b21),0.6000000000000001,-8.628451015713534
p50(b19),p83(b21),0.625,-8.601025669380284
p50(b19),p83(b21),0.65,-8.584049028736604
p50(b19),p83(b21),0.675,-8.568213991602478
p50(b19),p83(b21),0.7000000000000001,-8.554670468151768
p50(b19),p83(b21),0.7250000000000001,-8.543370455633493
p50(b19),p83(b21),0.75,-8.532109926200295
p50(b19),p83(b21),0.775,-8.526743406098142
p50(b19),p83(b21),0.8,-8.529617747242812
p50(b19),p83(b21),0.8250000000000001,-8.5075421198345
p50(b19),p83(b21),0.8500000000000001,-8.506117741519805
p50(b19),p83(b21),0.875,-8.516391997038795
p50(b19),p83(b21),0.9,-8.510522870351071
p50(b19),p83(b21),0.925,-8.508716419453092
p50(b19),p83(b21),0.9500000000000001,-8.512508081789605
p50(b19),p83(b21),0.9750000000000001,-8.52356326085623
p50(b19),p83(b21),1.0,-8.432798857647938
p38(b22),"big(b10,n=64)",0.0,-7.185975143887457
p38(b22),"big(b10,n=64)",0.025,-7.547419396556309
p38(b22),"big(b10,n=64)",0.05,-7.942932981390001
p38(b22),"big(b10,n=64)",0.07500000000000001,-8.380832840928049
p38(b22),"big(b10,n=64)",0.1,-8.851888626005682
p38(b22),"big(b10,n=64)",0.125,-9.065552457889208
p38(b22),"big(b10,n=64)",0.15000000000000002,-9.262890993725161
p38(b22),"big(b10,n=64)",0.17500000000000002,-9.495664249698903
p38(b22),"big(b10,n=64)",0.2,-9.707431108126707
p38(b22),"big(b10,n=64)",0.225,-10.023542255550389
p38(b22),"big(b10,n=64)",0.25,-10.267444968864549
p38(b22),"big(b10,n=64)",0.275,-10.631899938013074
p38(b22),"big(b10,n=64)",0.30000000000000004,-11.014535926222011
p38(b22),"big(b10,n=64)",0.325,-11.417925361782956
p38(b22),"big(b10,n=64)",0.35000000000000003,-11.740527446219083
p38(b22),"big(b10,n=64)",0.375,-12.004038918058225
p38(b22),"big(b10,n=64)",0.4,-12.274229363121716
p38(b22),"big(b10,n=64)",0.42500000000000004,-12.54539030702801
p38(b22),"big(b10,n=64)",0.45,-12.804932848857039
p38(b22),"big(b10,n=64)",0.47500000000000003,-13.064124904377158
p38(b22),"big(b10,n=64)",0.5,-13.297569778661106
p38(b22),"big(b10,n=64)",0.525,-13.515835521247245
p38(b22),"big(b10,n=64)",0.55,-13.72462005151368
p38(b22),"big(b10,n=64)",0.5750000000000001,-13.909103340845773
p38(b22),"big(b10,n=64)",0.6000000000000001,-14.027539397390692
p38(b22),"big(b10,n=64)",0.625,-14.131603249725435
p38(b22),"big(b10,n=64)",0.65,-14.173447080654007
p38(b22),"big(b10,n=64)",0.675,-14.130700507007276
p38(b22),"big(b10,n=64)",0.7000000000000001,-13.979593734763428
p38(b22),"big(b10,n=64)",0.7250000000000001,-13.80349335634946
p38(b22),"big(b10,n=64)",0.75,-13.671655808026944
p38(b22),"big(b10,n=64)",0.775,-13.494095586562828
p38(b22),"big(b10,n=64)",0.8,-13.301818754248353
p38(b22),"big(b10,n=64)",0.8250000000000001,-13.100912813677255
p38(b22),"big(b10,n=64)",0.8500000000000001,-12.906093134265838
p38(b22),"big(b10,n=64)",0.875,-12.682996853921768
p38(b22),"big(b10,n=64)",0.9,-12.464007700281245
p38(b22),"big(b10,n=64)",0.925,-12.27390199509271
p38(b22),"big(b10,n=64)",0.9500000000000001,-12.119351717564665
p38(b22),"big(b10,n=64)",0.9750000000000001,-12.022002326285573
p38(b22),"big(b10,n=64)",1.0,-11.9864650366692
p38(b22),p83(b21),0.0,-7.185975143901793
p38(b22),p83(b21),0.025,-7.388603534537554
p38(b22),p83(b21),0.05,-7.579761192424411
p38(b22),p83(b21),0.07500000000000001,-7.7674963911669375
p38(b22),p83(b21),0.1,-7.954007055073296
p38(b22),p83(b21),0.125,-8.139359795645866
p38(b22),p83(b21),0.15000000000000002,-8.326175246097943
p38(b22),p83(b21),0.17500000000000002,-8.369157596538429
p38(b22),p83(b21),0.2,-8.32786972560008
p38(b22),p83(b21),0.225,-8.290379784364116
p38(b22),p83(b21),0.25,-8.270429993852488
p38(b22),p83(b21),0.275,-8.219112807502913
p38(b22),p83(b21),0.30000000000000004,-8.206114740894144
p38(b22),p83(b21),0.325,-8.196729514469272
p38(b22),p83(b21),0.35000000000000003,-8.19012781575468
p38(b22),p83(b21),0.375,-8.187593517162957
p38(b22),p83(b21),0.4,-8.18910436005924
p38(b22),p83(b21),0.42500000000000004,-8.192161293379925
p38(b22),p83(b21),0.45,-8.196853999175843
p38(b22),p83(b21),0.47500000000000003,-8.204504278234314
p38(b22),p83(b21),0.5,-8.181936581603736
p38(b22),p83(b21),0.525,-8.192290075175686
p38(b22),p83(b21),0.55,-8.207771527599522
p38(b22),p83(b21),0.5750000000000001,-8.223712007202987
p38(b22),p83(b21),0.6000000000000001,-8.24159076245242
p38(b22),p83(b21),0.625,-8.260803880670311
p38(b22),p83(b21),0.65,-8.281834695581413
p38(b22),p83(b21),0.675,-8.290267814828736
p38(b22),p83(b21),0.7000000000000001,-8.3154302154007
p38(b22),p83(b21),0.7250000000000001,-8.34172445382076
p38(b22),p83(b21),0.75,-8.358647617671332
p38(b22),p83(b21),0.775,-8.368118780945869
p38(b22),p83(b21),0.8,-8.37832526916403
p38(b22),p83(b21),0.8250000000000001,-8.391491869496342
p38(b22),p83(b21),0.8500000000000001,-8.414123965794857
p38(b22),p83(b21),0.875,-8.424203991164337
p38(b22),p83(b21),0.9,-8.457040840457424
p38(b22),p83(b21),0.925,-8.454182628596167
p38(b22),p83(b21),0.9500000000000001,-8.492849732141387
p38(b22),p83(b21),0.9750000000000001,-8.513624911068018
p38(b22),p83(b21),1.0,-8.43279885766348
"big(b10,n=64)",p83(b21),0.0,-11.986465033843542
"big(b10,n=64)",p83(b21),0.025,-11.980904557017054
"big(b10,n=64)",p83(b21),0.05,-11.986632439550238
"big(b10,n=64)",p83(b21),0.07500000000000001,-12.001994969221585
"big(b10,n=64)",p83(b21),0.1,-12.032043792471942
"big(b10,n=64)",p83(b21),0.125,-12.073563502131307
"big(b10,n=64)",p83(b21),0.15000000000000002,-12.128411581742945
"big(b10,n=64)",p83(b21),0.17500000000000002,-12.19030264296445
"big(b10,n=64)",p83(b21),0.2,-12.243846945692427
"big(b10,n=64)",p83(b21),0.225,-12.246997653438086
"big(b10,n=64)",p83(b21),0.25,-12.247271909378174
"big(b10,n=64)",p83(b21),0.275,-12.24730423849604
"big(b10,n=64)",p83(b21),0.30000000000000004,-12.228833769710555
"big(b10,n=64)",p83(b21),0.325,-12.180572223232932
"big(b10,n=64)",p83(b21),0.35000000000000003,-12.130074083655566
"big(b10,n=64)",p83(b21),0.375,-12.07868326788904
"big(b10,n=64)",p83(b21),0.4,-12.02703852397937
"big(b10,n=64)",p83(b21),0.42500000000000004,-11.963686808664052
"big(b10,n=64)",p83(b21),0.45,-11.91953986622692
"big(b10,n=64)",p83(b21),0.47500000000000003,-11.885714215936805
"big(b10,n=64)",p83(b21),0.5,-11.846004072067753
"big(b10,n=64)",p83(b21),0.525,-11.806162942384336
"big(b10,n=64)",p83(b21),0.55,-11.764405763070668
"big(b10,n=64)",p83(b21),0.5750000000000001,-11.721068642055995
"big(b10,n=64)",p83(b21),0.6000000000000001,-11.63040381357069
"big(b10,n=64)",p83(b21),0.625,-11.453603448140342
"big(b10,n=64)",p83(b21),0.65,-11.27507810912667
"big(b10,n=64)",p83(b21),0.675,-11.094457483991096
"big(b10,n=64)",p83(b21),0.7000000000000001,-10.916276241477405
"big(b10,n=64)",p83(b21),0.7250000000000001,-10.722000872572352
"big(b10,n=64)",p83(b21),0.75,-10.505488227515313
"big(b10,n=64)",p83(b21),0.775,-10.278964226440653
"big(b10,n=64)",p83(b21),0.8,-10.033417427799755
"big(b10,n=64)",p83(b21),0.8250000000000001,-9.791365614366583
"big(b10,n=64)",p83(b21),0.8500000000000001,-9.559300403127754
"big(b10,n=64)",p83(b21),0.875,-9.320866561447406
"big(b10,n=64)",p83(b21),0.9,-9.087370410106907
"big(b10,n=64)",p83(b21),0.925,-8.86526600993719
"big(b10,n=64)",p83(b21),0.9500000000000001,-8.707931961292767
"big(b10,n=64)",p83(b21),0.9750000000000001,-8.580342755471996
"big(b10,n=64)",p83(b21),1.0,-8.432798857736428
