rxn_id,mw_kDa,kcat_s,source,group
DKFPs1,33.942,0.9189,dltkcat,Methylglyoxal Metabolism
DKFPs2,33.942,4.8748,fallback_mean,Methylglyoxal Metabolism
GLYPs,55.78,66.2192,dltkcat,Methylglyoxal Metabolism
rxn09249_LSQBKT_c0_RSQBKT_,59.587,4.8748,fallback_mean,Selenocysteine metabolism
rxn11751_LSQBKT_c0_RSQBKT_,29.776,4.8748,fallback_mean,Selenocysteine metabolism
rxn11752_LSQBKT_c0_RSQBKT_,48.447,4.8748,fallback_mean,Selenocysteine metabolism
rxn11571_LSQBKT_c0_RSQBKT_,32.747,4.1521,dltkcat,Selenocysteine metabolism
rxn01217_LSQBKT_c0_RSQBKT_,23.388,4.5578,dltkcat,None
rxn00915_LSQBKT_c0_RSQBKT_,20.402,2.0084,dltkcat,Purine conversions
rxn00836_LSQBKT_c0_RSQBKT_,20.402,2.0084,dltkcat,Purine conversions
IPk,29.08,4.8748,fallback_mean,Isoprenoid Biosynthesis; Archaeal Lipids
rxn11998_LSQBKT_c0_RSQBKT_,27.801,4.8748,fallback_mean,Archaeal Lipids
rxn03114_LSQBKT_c0_RSQBKT_,31.204,4.8748,fallback_mean,Archaeal Lipids
rxn14345_LSQBKT_c0_RSQBKT_,19.831,4.8748,fallback_mean,Archaeal Lipids
ARCSs,22.482,0.4645,dltkcat,Archaeal Lipids
CDPDGGR,42.545,21.5809,dltkcat,Archaeal Lipids
ASDGGR,42.545,5.8193,dltkcat,Archaeal Lipids
