reaction,name,bounds_changed,stoich_changed,lb_before,lb_after,ub_before,ub_after,costed,moves_proton
r_0208No1,argininosuccinate synthase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0209No1,arginyl-tRNA synthetase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0210No1,arginyl-tRNA synthetase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0211No1,asparagine synthase (glutamine-hydrolysing) (No1),False,True,0.0,0.0,inf,inf,True,True
r_0211No2,asparagine synthase (glutamine-hydrolysing) (No2),False,True,0.0,0.0,inf,inf,True,True
r_0212No1,Asparaginyl-tRNA synthetase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0213No1,"asparaginyl-tRNA synthetase, miotchondrial (No1)",False,True,0.0,0.0,inf,inf,True,False
r_0214No1,aspartate carbamoyltransferase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0215No1,aspartate kinase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0216No1,aspartate transaminase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0217No1,aspartate transaminase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0218No1,aspartate transaminase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0219No1,aspartate-semialdehyde dehydrogenase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0220No1,Aspartyl-tRNA synthetase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0221No1,Aspartyl-tRNA synthetase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0222No1,ATP adenylyltransferase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0223No1,ATP adenylyltransferase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0224No1,ATP adenylyltransferase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0225No1,ATP phosphoribosyltransferase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0226No1,r_0226No1,False,True,0.0,0.0,1000.0,1000.0,True,True
r_0227No1,"ATPase, cytosolic (No1)",False,True,0.0,0.0,inf,inf,True,True
r_0227No2,"ATPase, cytosolic (No2)",False,True,0.0,0.0,inf,inf,True,True
r_0228No1,"beta-1,4 mannosyltransferase (No1)",False,True,0.0,0.0,inf,inf,True,False
r_0229No1,biotin synthase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0230No1,biotin-[acetyl-CoA-carboxylase] ligase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0231No1,C-14 sterol reductase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0233No1,C-22 sterol desaturase (NADP) (No1),False,True,0.0,0.0,inf,inf,True,True
r_0236No1,C-3 sterol keto reductase (4-methylzymosterol) (No1),False,True,0.0,0.0,inf,inf,True,True
r_0237No1,C-3 sterol keto reductase (zymosterol) (No1),False,True,0.0,0.0,inf,inf,True,True
r_0238No1,C-4 methyl sterol oxidase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0239No1,C-4 methyl sterol oxidase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0240No1,C-4 methyl sterol oxidase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0241No1,"C-4 sterol methyl oxidase (4,4-dimethylzymosterol) (No1)",False,True,0.0,0.0,inf,inf,True,True
r_0242No1,C-5 sterol desaturase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0243No1,C-8 sterol isomerase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0244No1,C-s24 sterol reductase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0249No1,CAAX farnesyltransferase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0250No1,carbamoyl-phosphate synthase (glutamine-hydrolysing) (No1),False,True,0.0,0.0,inf,inf,True,True
r_0250No2,carbamoyl-phosphate synthase (glutamine-hydrolysing) (No2),False,True,0.0,0.0,inf,inf,True,True
r_0252No1,carnitine O-acetyltransferase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0252No2,carnitine O-acetyltransferase (No2),False,True,0.0,0.0,inf,inf,True,False
r_0253No1,carnitine O-acetyltransferase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0254No1,carnitine O-acetyltransferase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0255No1,catalase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0256No1,catalase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0259No1,ceramide-1 hydroxylase (24C) (No1),False,True,0.0,0.0,inf,inf,True,True
r_0260No1,ceramide-1 hydroxylase (24C) (No1),False,True,0.0,0.0,inf,inf,True,True
r_0261No1,ceramide-1 hydroxylase (26C) (No1),False,True,0.0,0.0,inf,inf,True,True
r_0262No1,ceramide-1 hydroxylase (26C) (No1),False,True,0.0,0.0,inf,inf,True,True
r_0263No1,ceramide-1 synthase (24C) (No1),False,True,0.0,0.0,inf,inf,True,True
r_0263No2,ceramide-1 synthase (24C) (No2),False,True,0.0,0.0,inf,inf,True,True
r_0264No1,ceramide-1 synthase (26C) (No1),False,True,0.0,0.0,inf,inf,True,True
r_0264No2,ceramide-1 synthase (26C) (No2),False,True,0.0,0.0,inf,inf,True,True
r_0265No1,ceramide-2 synthase (24C) (No1),False,True,0.0,0.0,inf,inf,True,True
r_0265No2,ceramide-2 synthase (24C) (No2),False,True,0.0,0.0,inf,inf,True,True
r_0266No1,ceramide-2 synthase (26C) (No1),False,True,0.0,0.0,inf,inf,True,True
r_0266No2,ceramide-2 synthase (26C) (No2),False,True,0.0,0.0,inf,inf,True,True
r_0267No1,ceramide-3 synthase (24C) (No1),False,True,0.0,0.0,inf,inf,True,True
r_0268No1,ceramide-3 synthase (26C) (No1),False,True,0.0,0.0,inf,inf,True,True
r_0269No1,ceramide-4 synthase (24C) (No1),False,True,0.0,0.0,inf,inf,True,True
r_0270No1,ceramide-4 synthase (26C) (No1),False,True,0.0,0.0,inf,inf,True,True
r_0271No1,chitin deacetylase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0271No2,chitin deacetylase (No2),False,True,0.0,0.0,inf,inf,True,True
r_0272No2,chitin synthase (No2),False,True,0.0,0.0,inf,inf,True,True
r_0272No3,chitin synthase (No3),False,True,0.0,0.0,inf,inf,True,True
r_0273No1,choline kinase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0274No1,choline phosphate cytididyltransferase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0278No1,chorismate mutase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0279No1,chorismate synthase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0280No1,cis-aconitate(3-) to isocitrate (No1),False,True,0.0,0.0,inf,inf,True,False
r_0281No1,cis-prenyltransferase step 01 (No1),False,True,0.0,0.0,inf,inf,True,False
r_0281No2,cis-prenyltransferase step 01 (No2),False,True,0.0,0.0,inf,inf,True,False
r_0282No1,cis-prenyltransferase step 02 (No1),False,True,0.0,0.0,inf,inf,True,False
r_0282No2,cis-prenyltransferase step 02 (No2),False,True,0.0,0.0,inf,inf,True,False
r_0283No1,cis-prenyltransferase step 03 (No1),False,True,0.0,0.0,inf,inf,True,False
r_0283No2,cis-prenyltransferase step 03 (No2),False,True,0.0,0.0,inf,inf,True,False
r_0284No1,cis-prenyltransferase step 04 (No1),False,True,0.0,0.0,inf,inf,True,False
r_0284No2,cis-prenyltransferase step 04 (No2),False,True,0.0,0.0,inf,inf,True,False
r_0285No1,cis-prenyltransferase step 05 (No1),False,True,0.0,0.0,inf,inf,True,False
r_0285No2,cis-prenyltransferase step 05 (No2),False,True,0.0,0.0,inf,inf,True,False
r_0286No1,cis-prenyltransferase step 06 (No1),False,True,0.0,0.0,inf,inf,True,False
r_0286No2,cis-prenyltransferase step 06 (No2),False,True,0.0,0.0,inf,inf,True,False
r_0287No1,cis-prenyltransferase step 07 (No1),False,True,0.0,0.0,inf,inf,True,False
r_0287No2,cis-prenyltransferase step 07 (No2),False,True,0.0,0.0,inf,inf,True,False
r_0288No1,cis-prenyltransferase step 08 (No1),False,True,0.0,0.0,inf,inf,True,False
r_0288No2,cis-prenyltransferase step 08 (No2),False,True,0.0,0.0,inf,inf,True,False
r_0289No1,cis-prenyltransferase step 09 (No1),False,True,0.0,0.0,inf,inf,True,False
r_0289No2,cis-prenyltransferase step 09 (No2),False,True,0.0,0.0,inf,inf,True,False
r_0290No1,cis-prenyltransferase step 10 (No1),False,True,0.0,0.0,inf,inf,True,False
r_0290No2,cis-prenyltransferase step 10 (No2),False,True,0.0,0.0,inf,inf,True,False
r_0291No1,cis-prenyltransferase step 11 (No1),False,True,0.0,0.0,inf,inf,True,False
r_0291No2,cis-prenyltransferase step 11 (No2),False,True,0.0,0.0,inf,inf,True,False
r_0292No1,cis-prenyltransferase step 12 (No1),False,True,0.0,0.0,inf,inf,True,False
r_0292No2,cis-prenyltransferase step 12 (No2),False,True,0.0,0.0,inf,inf,True,False
r_0293No1,cis-prenyltransferase step 13 (No1),False,True,0.0,0.0,inf,inf,True,False
r_0293No2,cis-prenyltransferase step 13 (No2),False,True,0.0,0.0,inf,inf,True,False
r_0294No1,cis-prenyltransferase step 14 (No1),False,True,0.0,0.0,inf,inf,True,False
r_0294No2,cis-prenyltransferase step 14 (No2),False,True,0.0,0.0,inf,inf,True,False
r_0295No1,cis-prenyltransferase step 15 (No1),False,True,0.0,0.0,inf,inf,True,False
r_0295No2,cis-prenyltransferase step 15 (No2),False,True,0.0,0.0,inf,inf,True,False
r_0296No1,cis-prenyltransferase step 16 (No1),False,True,0.0,0.0,inf,inf,True,False
r_0296No2,cis-prenyltransferase step 16 (No2),False,True,0.0,0.0,inf,inf,True,False
r_0297No1,cis-prenyltransferase step 17 (No1),False,True,0.0,0.0,inf,inf,True,False
r_0297No2,cis-prenyltransferase step 17 (No2),False,True,0.0,0.0,inf,inf,True,False
r_0298No1,cis-prenyltransferase step 18 (No1),False,True,0.0,0.0,inf,inf,True,False
r_0298No2,cis-prenyltransferase step 18 (No2),False,True,0.0,0.0,inf,inf,True,False
r_0299No1,cis-prenyltransferase step 19 (No1),False,True,0.0,0.0,inf,inf,True,False
r_0299No2,cis-prenyltransferase step 19 (No2),False,True,0.0,0.0,inf,inf,True,False
r_0300No1,citrate synthase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0300No2,citrate synthase (No2),False,True,0.0,0.0,inf,inf,True,True
r_0301No1,"citrate synthase, peroxisomal (No1)",False,True,0.0,0.0,inf,inf,True,True
r_0302No1,citrate to cis-aconitate(3-) (No1),False,True,0.0,0.0,inf,inf,True,False
r_0303No1,"citrate to cis-aconitate(3-), cytoplasmic (No1)",False,True,0.0,0.0,inf,inf,True,False
r_0304No1,coproporphyrinogen oxidase (O2 required) (No1),False,True,0.0,0.0,inf,inf,True,True
r_0306No1,CTP synthase (glutamine) (No1),False,True,0.0,0.0,inf,inf,True,True
r_0306No2,CTP synthase (glutamine) (No2),False,True,0.0,0.0,inf,inf,True,True
r_0307No1,CTP synthase (NH3) (No1),False,True,0.0,0.0,inf,inf,True,True
r_0307No2,CTP synthase (NH3) (No2),False,True,0.0,0.0,inf,inf,True,True
r_0308No1,cystathionine b-lyase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0309No1,cystathionine beta-synthase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0310No1,cystathionine g-lyase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0311No1,cystathionine gamma-synthase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0312No1,cysteine synthase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0313No1,cysteinyl-tRNA synthetase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0314No1,cytidine deaminase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0315No1,cytidine kinase (GTP) (No1),False,True,0.0,0.0,inf,inf,True,True
r_0317No1,cytochrome P450 lanosterol 14-alpha-demethylase (NADP) (No1),False,True,0.0,0.0,inf,inf,True,True
r_0318No1,cytosine deaminase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0319No1,"D-arabinono-1,4-lactone oxidase (No1)",False,True,0.0,0.0,inf,inf,True,False
r_0320No1,D-arabinose 1-dehydrogenase (NAD) (No1),False,True,0.0,0.0,inf,inf,True,True
r_0321No1,D-arabinose 1-dehydrogenase (NADP) (No1),False,True,0.0,0.0,inf,inf,True,True
r_0323No1,D-sorbitol dehydrogenase (D-fructose producing) (No1),False,True,0.0,0.0,inf,inf,True,True
r_0326No1,dCMP deaminase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0327No1,dCTP deaminase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0328No1,deoxyadenosine deaminase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0329No1,deoxycytidine deaminase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0330No1,deoxyguanylate kinase (dGMP:ATP) (No1),False,True,0.0,0.0,inf,inf,True,False
r_0331No1,"deoxyhypusine synthase, cytosolic/mitochondrial (No1)",False,True,0.0,0.0,inf,inf,True,False
r_0332No1,deoxyribokinase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0334No1,dephospho-CoA kinase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0335No1,dethiobiotin synthase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0344No1,dihydrofolate reductase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0345No1,dihydrofolate reductase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0346No1,dihydrofolate synthase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0347No1,dihydroneopterin aldolase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0348No1,dihydroneopterin monophosphate dephosphorylase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0349No1,dihydroorotase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0350No1,dihydropteroate synthase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0351No1,dihydropteroate synthase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0352No1,"dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylbutanoate) (No1)",False,True,0.0,0.0,inf,inf,True,False
r_0353No1,"dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylpentanoate) (No1)",False,True,0.0,0.0,inf,inf,True,False
r_0354No1,dihydroxyacetone kinase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0354No2,dihydroxyacetone kinase (No2),False,True,0.0,0.0,inf,inf,True,True
r_0355No1,dimethylallyltranstransferase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0356No1,diphosphoglyceromutase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0357No1,"diphosphoinositol-1,3,4,6-tetrakisphosphate diphosphohydrolase (No1)",False,True,0.0,0.0,inf,inf,True,True
r_0358No1,"diphosphoinositol-1,3,4,6-tetrakisphosphate synthase (No1)",False,True,0.0,0.0,inf,inf,True,True
r_0359No1,diphthine synthase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0360No1,dolichol kinase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0361No1,dolichyl-phosphate D-mannosyltransferase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0362No1,dolichyl-phosphate-mannose--protein mannosyltransferase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0362No2,dolichyl-phosphate-mannose--protein mannosyltransferase (No2),False,True,0.0,0.0,inf,inf,True,True
r_0362No3,dolichyl-phosphate-mannose--protein mannosyltransferase (No3),False,True,0.0,0.0,inf,inf,True,True
r_0362No4,dolichyl-phosphate-mannose--protein mannosyltransferase (No4),False,True,0.0,0.0,inf,inf,True,True
r_0363No1,dTMP kinase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0364No1,dUTP diphosphatase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0365No1,endopolygalacturonase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0366No1,enolase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0366No2,enolase (No2),False,True,0.0,0.0,inf,inf,True,False
r_0368No1,ethanolamine kinase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0368No2,ethanolamine kinase (No2),False,True,0.0,0.0,inf,inf,True,True
r_0369No1,ethyl acetate-hydrolyzing esterase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0370No1,"exo-1,3-beta-glucan glucohydrase (No1)",False,True,0.0,0.0,inf,inf,True,False
r_0370No2,"exo-1,3-beta-glucan glucohydrase (No2)",False,True,0.0,0.0,inf,inf,True,False
r_0370No3,"exo-1,3-beta-glucan glucohydrase (No3)",False,True,0.0,0.0,inf,inf,True,False
r_0370No4,"exo-1,3-beta-glucan glucohydrase (No4)",False,True,0.0,0.0,inf,inf,True,False
r_0370No5,"exo-1,3-beta-glucan glucohydrase (No5)",False,True,0.0,0.0,inf,inf,True,False
r_0373No1,farnesyltranstransferase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0399No1,fatty-acid--CoA ligase (decanoate) (No1),False,True,0.0,0.0,inf,inf,True,False
r_0400No1,fatty-acid--CoA ligase (dodecanoate) (No1),False,True,0.0,0.0,inf,inf,True,False
r_0402No1,fatty-acid--CoA ligase (hexadecanoate) (No1),False,True,0.0,0.0,inf,inf,True,False
r_0410No1,fatty-acid--CoA ligase (octanoate) (No1),False,True,0.0,0.0,inf,inf,True,False
r_0412No1,fatty-acid--CoA ligase (tetradecanoate) (No1),False,True,0.0,0.0,inf,inf,True,False
r_0436No1,ferrochelatase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0437No1,ferrocytochrome-c:hydrogen-peroxide oxidoreductase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0437No2,ferrocytochrome-c:hydrogen-peroxide oxidoreductase (No2),False,True,0.0,0.0,inf,inf,True,False
r_0438No1,r_0438No1,False,True,0.0,0.0,1000.0,1000.0,True,True
r_0439No1,r_0439No1,False,True,0.0,0.0,1000.0,1000.0,True,True
r_0440No1,FMN adenylyltransferase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0441No1,FMN reductase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0442No1,FMN reductase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0443No1,formaldehyde dehydrogenase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0445No1,formate dehydrogenase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0446No1,formate-tetrahydrofolate ligase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0447No1,formate-tetrahydrofolate ligase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0448No1,"fructose-2,6-bisphosphate 2-phosphatase (No1)",False,True,0.0,0.0,inf,inf,True,False
r_0449No1,fructose-bisphosphatase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0450No1,fructose-bisphosphate aldolase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0451No1,fumarase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0452No1,"fumarase, cytoplasmic (No1)",False,True,0.0,0.0,inf,inf,True,False
r_0453No1,dihydoorotic acid dehydrogenase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0457No1,g-glutamyltransferase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0458No1,galactokinase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0459No1,galactose-1-phosphate uridylyltransferase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0460No1,gamma-glutamylcysteine synthetase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0462No1,geranyltranstransferase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0463No1,"glucan 1,4-alpha-glucosidase (No1)",False,True,0.0,0.0,inf,inf,True,False
r_0464No1,"glucan 1,4-alpha-glucosidase, vacuole (No1)",False,True,0.0,0.0,inf,inf,True,False
r_0466No1,glucose 6-phosphate dehydrogenase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0467No1,glucose-6-phosphate isomerase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0468No1,glutamate 5-kinase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0469No1,glutamate decarboxylase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0470No1,glutamate dehydrogenase (NAD) (No1),False,True,0.0,0.0,inf,inf,True,True
r_0471No1,glutamate dehydrogenase (NADP) (No1),False,True,0.0,0.0,inf,inf,True,False
r_0471No2,glutamate dehydrogenase (NADP) (No2),False,True,0.0,0.0,inf,inf,True,False
r_0472No1,glutamate synthase (NADH2) (No1),False,True,0.0,0.0,inf,inf,True,True
r_0473No1,glutamate-5-semialdehyde dehydrogenase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0476No1,glutamine synthetase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0477No1,glutamine-fructose-6-phosphate transaminase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0478No1,glutaminyl-tRNA synthetase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0479No1,glutamyl-tRNA synthetase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0480No1,glutamyl-tRNA synthetase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0481No1,glutathione oxidoreductase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0481No2,glutathione oxidoreductase (No2),False,True,0.0,0.0,inf,inf,True,False
r_0481No3,glutathione oxidoreductase (No3),False,True,0.0,0.0,inf,inf,True,False
r_0481No4,glutathione oxidoreductase (No4),False,True,0.0,0.0,inf,inf,True,False
r_0482No1,glutathione oxidoreductase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0483No1,glutathione peridoxase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0483No2,glutathione peridoxase (No2),False,True,0.0,0.0,inf,inf,True,False
r_0483No3,glutathione peridoxase (No3),False,True,0.0,0.0,inf,inf,True,False
r_0483No4,glutathione peridoxase (No4),False,True,0.0,0.0,inf,inf,True,False
r_0483No5,glutathione peridoxase (No5),False,True,0.0,0.0,inf,inf,True,False
r_0485No1,glutathione synthetase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0486No1,glyceraldehyde-3-phosphate dehydrogenase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0486No2,glyceraldehyde-3-phosphate dehydrogenase (No2),False,True,0.0,0.0,inf,inf,True,True
r_0486No3,glyceraldehyde-3-phosphate dehydrogenase (No3),False,True,0.0,0.0,inf,inf,True,True
r_0487No1,glycerol dehydrogenase (NADP-dependent) (No1),False,True,0.0,0.0,inf,inf,True,True
r_0488No1,glycerol kinase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0489No1,glycerol-3-phosphatase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0489No2,glycerol-3-phosphatase (No2),False,True,0.0,0.0,inf,inf,True,False
r_0490No1,glycerol-3-phosphate dehydrogenase (fad) (No1),False,True,0.0,0.0,inf,inf,True,False
r_0491No1,glycerol-3-phosphate dehydrogenase (NAD) (No1),False,True,0.0,0.0,inf,inf,True,False
r_0491No2,glycerol-3-phosphate dehydrogenase (NAD) (No2),False,True,0.0,0.0,inf,inf,True,False
r_0492No1,glycerol-3-phosphate dehydrogenase (NAD) (No1),False,True,0.0,0.0,inf,inf,True,True
r_0497No1,glycerophosphodiester phosphodiesterase (glycerophosphocholine) (No1),False,True,0.0,0.0,inf,inf,True,True
r_0499No1,glycinamide ribotide transformylase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0501No1,glycine cleavage system (No1),False,True,0.0,0.0,inf,inf,True,False
r_0502No1,glycine hydroxymethyltransferase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0503No1,glycine hydroxymethyltransferase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0504No1,glycine-cleavage complex (lipoamide) (No1),False,True,0.0,0.0,inf,inf,True,True
r_0505No1,glycine-cleavage complex (lipoamide) (No1),False,True,0.0,0.0,inf,inf,True,True
r_0505No2,glycine-cleavage complex (lipoamide) (No2),False,True,0.0,0.0,inf,inf,True,True
r_0506No1,glycine-cleavage complex (lipoylprotein) (No1),False,True,0.0,0.0,inf,inf,True,True
r_0507No1,glycine-cleavage complex (lipoylprotein) (No1),False,True,0.0,0.0,inf,inf,True,False
r_0508No1,glycine-cleavage complex (lipoylprotein) (No1),False,True,0.0,0.0,inf,inf,True,True
r_0509No1,glycine-cleavage system (lipoamide) (No1),False,True,0.0,0.0,inf,inf,True,False
r_0510No1,glycogen (starch) synthase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0510No2,glycogen (starch) synthase (No2),False,True,0.0,0.0,inf,inf,True,True
r_0510No3,glycogen (starch) synthase (No3),False,True,0.0,0.0,inf,inf,True,True
r_0510No4,glycogen (starch) synthase (No4),False,True,0.0,0.0,inf,inf,True,True
r_0511No1,glycogen phosphorylase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0512No1,glycyl-tRNA synthetase (No1),False,True,0.0,0.0,inf,inf,True,False
r_0512No2,glycyl-tRNA synthetase (No2),False,True,0.0,0.0,inf,inf,True,False
r_0514No1,GMP synthase (No1),False,True,0.0,0.0,inf,inf,True,True
r_0518No1,"GPI-anchor assembly, step 2 (No1)",False,True,0.0,0.0,inf,inf,True,True
